,Group,Title,,date,likes,comment,sentiment
574,IVE,After LIKE,,2022-08-22T15:32:55Z,2,아이브 이노래 중독성 쩐다.. ㅋㅋ 맨처음 티져 들었을때 오잉 했는데 뮤비보고나서 이 노래밖에 기억에 안남음 ㅋㅋ 이노래만 생각남.,2
575,IVE,I AM,,2023-04-10T21:02:01Z,0,아이브 항상 행복하고 건강해,2
576,IVE,After LIKE,,2022-08-23T08:34:22Z,1,숄더유진 본업 보러 왔어용 ㅋㅋ,2
577,IVE,해야 (HEYA),,2024-04-29T23:42:33Z,0,확실히 데뷔초의 다채로운 모습을 보여준다는게 아직까지 유지되는게 보기좋다,0
578,IVE,해야 (HEYA),,2024-04-29T14:05:03Z,49,이런 한국 전통느낌 나는거 너무 좋음 첨에 곰방대 물고 있는 안유진 무엇 너무 멋짐 아트 디렉팅 너무 잘 뽑았다!! 조선시대 진경 산수화 같은 느낌의 배경도 굿 귀걸이도 너무 매력적,2
579,IVE,Either Way,,2023-10-21T17:49:07Z,1,Either Way / 231022 / 2AM / 댕댕이내꺼,2
580,IVE,해야 (HEYA),,2024-05-10T06:09:29Z,0,해야(HEYA) / 240511 / 3PM / 녀옹임,2
581,IVE,해야 (HEYA),,2024-05-04T10:14:16Z,2,도둑 우리 중국의 물건을 훔쳐라 진짜 도둑 도둑이 끝까지 자기가 아무것도 아니야 도둑 걸그룹,0
582,IVE,Baddie,,2023-10-13T04:04:32Z,3,하 진짜 중독성 대박이네!!! 대박나자 아이브!!!,2
583,IVE,해야 (HEYA),,2024-05-02T15:36:35Z,0,​@ 취두부냄새나는 중국인이다!!!!,0
584,IVE,After LIKE,,2022-08-22T09:01:12Z,0,아이브 사랑해️️️️ 원영이 최고️️️️,2
585,IVE,해야 (HEYA),,2024-05-07T10:16:08Z,0,해야(HEYA) / 240507 / 17시 / icpuaupa (GMT+7),2
586,IVE,I AM,,2023-08-27T16:03:13Z,0,노래는 걸작인데 비해 뮤비는 좀 싼티나네,2
587,IVE,I AM,,2023-04-11T11:52:31Z,1,히야 장원영이 확실히 표정을 잘쓰네,2
588,IVE,해야 (HEYA),,2024-04-29T10:48:48Z,1,크 이번 컨셉도 미쳤다리,2
589,IVE,해야 (HEYA),,2024-04-30T03:16:38Z,6,개애애애좋다...,2
590,IVE,After LIKE,,2022-08-22T14:17:48Z,0,소녀가장 원영 ㅠ 힘내 아이브,2
591,IVE,해야 (HEYA),,2024-06-29T00:45:50Z,2,일단 노래도 대박이고 일본인 레이가 한국호랑이를 사랑하는 노래를 부르는거 인상적임..,2
592,IVE,해야 (HEYA),,2024-04-30T12:33:31Z,5,눈귀가 싹 정화된디,2
593,IVE,해야 (HEYA),,2024-05-01T07:19:23Z,2,여러분이 IVE의 영상을 얼마나 좋아하시는지 보니까 많은 분들이 중국 전통 요소를 아주 좋아하시는 것 같아요. 영상 재생량은 꽤 높지만 영상 속 중국 전통 요소의 적용과 디자인은 별로 좋지 않습니다.,0
594,IVE,All Night (Feat. Saweetie),,2024-01-19T05:14:04Z,0,신곡 나왔다!,2
595,IVE,Either Way,,2023-10-06T22:59:38Z,9,아이브 노래는 버릴게 없어,2
596,IVE,Either Way,,2023-10-23T03:30:51Z,0,23일 12PM 아이팅!!,2
597,IVE,Kitsch,,2023-03-28T12:03:35Z,1,Liz가 대우받는 방식에 너무 실망했습니다. 언제나처럼 원영이가 앞장섭니다. 정말 불공평해,0
598,IVE,Kitsch,,2023-04-04T08:23:27Z,0,@ 발작 On 성공 ^^,0
599,IVE,해야 (HEYA),,2024-05-08T09:46:21Z,17,이서의 옥구르는 목소리 매번 지리네요,2
600,aespa,Armageddon,,2024-05-27T14:13:18Z,3,아니 컨셉……… 말이 안나오네,2
601,aespa,Next Level,,2022-07-19T06:00:24Z,0,나도 신화 팬이거든 또 집안이고 그래서 아픔 알아,1
602,aespa,Savage,,2024-07-28T10:42:48Z,1,#エスパ #aespa #æspa #에스파,2
603,aespa,Girls,,2022-07-09T14:25:08Z,2,뮤비가 영웅 여자버전인가 ㅋㅋㅋㅋㅋㅋ,2
604,aespa,Black Mamba,,2020-11-18T05:23:13Z,1,데뷔전부터 인성논란 ~ 과연 살아남을수 있을까? 에스엠 박진영한테~ 많이 배워야 할듯,0
605,aespa,Armageddon,,2024-05-27T11:51:39Z,2,미쳤다………..,2
606,aespa,Savage,,2021-10-05T09:55:45Z,0,음......ㅠㅠ,0
607,aespa,Forever,,2021-02-08T02:28:47Z,38,뭐지 이 옛날 감성 노래는,0
608,aespa,Drama,,2023-11-16T15:37:01Z,1,었,1
609,aespa,Supernova,,2024-05-14T13:24:04Z,4,에스파 못 밟으시겠는데요.,2
610,aespa,Supernova,,2024-05-16T12:13:26Z,8,뮤비 개잘만들었네 뮤비보는개 왤케 재밌냑 몇번째 돌려보는거야 ㅋㅋㅋㅋ,2
611,aespa,Supernova,,2024-05-14T05:49:06Z,0,더 쎄졌어!!,2
612,aespa,Savage,,2022-03-31T13:12:41Z,34,이 소녀는 항상 관객을 사랑하게 만들 수 있습니다.,2
613,aespa,Spicy,,2023-06-06T09:47:06Z,9,내가 좋아하는 걸그룹 TRIPLE S를 응원해주세요 그들의 노래는 항상 좋습니다 한국 차트와 글로벌 차트에서 좋은 희망,1
614,aespa,Next Level,,2021-09-20T09:11:24Z,32,컴백전에 2억뷰 가즈아,2
615,aespa,Next Level,,2021-05-18T17:09:35Z,1,우리 현지인들이 곡의 곡선을 칭찬하는 동안 하드 스컬 국제 팬이 곡의 형태를 불평하고 우선 SM과 다른 회사들은 외국 팬을 기쁘게하기 위해 곡을 만들지 않고 거의 모든 곡이 아티스트를 위해 SM을한다 한국 음악의 취향에 따라 한국 사람들에게 줄 수있는 음악이 다르기 때문에 외국인이 좋아하면 SM과 음반사에게 보너스 일 뿐이니 해외 팬들에게는 뮤지션이 어떤 음악을 내든 우리 현지인들은 어느 것이 우리의 취향에 맞는지 결정하십시오. 따라서 우리 아티스트의 댓글 섹션에 대해 불평하지 않도록 국가에서 자신의 음악을 만들도록 노력하십시오,1
616,aespa,Supernova,,2024-05-26T13:49:09Z,2,하이퍼팝은 진짜 못들어주겠네 이딴 노래가 차트 일등이라니,0
617,aespa,Black Mamba,,2021-07-31T01:55:19Z,1,편집이 너무 많아 여전히 멋진 블랙핑크인 것 같아요,1
618,aespa,Supernova,,2024-05-13T15:06:15Z,1,지구인 밟으실 수 있죠? ㅎ,2
619,aespa,Drama,,2023-11-10T05:45:50Z,0,에스파 DRAMA 사랑해,2
620,aespa,Forever,,2021-02-08T06:20:40Z,2,제 생각에 이것은 올해 최고의 릴리스 중 하나입니다. 이런 콘셉트를하는 걸 그룹을 보니 참 신선하고 보컬이 너무 귀여워,2
621,aespa,Armageddon,,2024-06-06T11:58:03Z,4,노래랑 뮤비에서 돈냄새 개심하다 진짜 이건 작품급인데 완전 세련됐어 쇠맛에 힙함까지 들어갔어 ㅁㅊ 마이도아닌데 뮤비 나노단위로 끊어보고있음 숭배해야될거같음 단월드가아닌 파월드.,2
622,aespa,Spicy,,2023-06-27T11:09:07Z,3,옆에 붙어있는 외국사람 두명은 진짜 존재감 0 이다 ;;;;;,0
623,aespa,Armageddon,,2024-05-27T10:55:09Z,3,와 진짜 미쳤다... 전무후무함,2
624,aespa,Spicy,,2023-05-08T10:07:29Z,1,그동안 이수만이 문제였구만,1
625,aespa,Girls,,2022-07-10T10:05:09Z,0,그들의 컨셉입니다..,2
626,aespa,Savage,,2021-10-05T15:47:11Z,60,다 미쳤는데 이번에 윈터가 진짜 다 씹어먹네 대박이다,2
627,aespa,Next Level,,2021-05-17T09:56:55Z,0,카리나는 신이에요 너무 예뻐,2
628,aespa,Drama,,2023-11-11T10:26:26Z,2,묘하게 좋은데?,2
629,aespa,Black Mamba,,2020-11-22T05:03:42Z,16,소문난 잔치에 먹을것없다? 레드벨렚을 이을 차세대 에스엠의걸그룹 레벳으로 당분가 더 가야할듯하네요..솔직히 스테이씨에도 개인적으론 밀린다고 봅니다..,0
630,aespa,Girls,,2023-05-12T23:32:01Z,4,닝닝멌져,2
631,aespa,Girls,,2022-07-11T18:57:10Z,3,너 혼자가 아니야  외로운 사람을 위해 You not alone we always together everytime we always together when we still support aespa don&#39;t get hurt with the nonsense someone say without thinking. stay healthy and be happy.. aespa need you to support them.,2
632,aespa,Black Mamba,,2021-04-05T04:23:29Z,0,윈터,2
633,aespa,Next Level,,2021-05-24T13:59:38Z,35,91년생인 저에게 이 노래 = SES + HOT + 신화 + F(x) + EXO = 25년째 광야에서 빛을 찾는 전사의 후예 유영진 이사님,2
634,aespa,Forever,,2021-10-31T12:23:37Z,14,다 포스 있다가 이렇게 차분한 노래 있으니까 반전매력 있따아~,2
635,aespa,Supernova,,2024-05-13T13:49:01Z,0,에스파...당신은 말 그대로 최고예요 !! 우리는 너를 사랑해  .,2
636,aespa,Forever,,2021-02-05T16:21:39Z,1,잘모르겠는디 ㅋㅋㅋ 근데 원곡 유영진곡이 2000년도 나옴 ㅎ,2
637,aespa,Savage,,2022-02-13T23:27:07Z,1,이 노래 너무 좋아,2
638,aespa,Supernova,,2024-05-15T14:22:05Z,456,실력없었으면 기믹이라고 ㅈㄴ 욕 먹었을 컨셉인데 ㅋㅋㅋ 실력이 좋으니까 이런 컨셉도 소화하지 진심 멋지다,2
639,aespa,Supernova,,2024-05-13T12:35:56Z,0,카리나 데뷔초 스타일링같아요 넘이쁨,2
640,aespa,Next Level,,2021-05-18T22:30:37Z,1,노래좋네..ㅎㅎ,2
641,aespa,Drama,,2023-11-10T16:54:47Z,1,야 노래 좀 좋은거 줘라 장난치냐 지금. 에스엠 일안하냐? 뉴진스 르세라핌 아이브 치고나가는데 노래 차이가 너무 나잖아 이건. 에스파는 작사 작곡 안하냐? 직접써라 그냥.,0
642,aespa,Next Level,,2021-06-23T14:02:43Z,94,이럴수록 그리워지는 그룹 에프엑스 ㅠ NU 예삐오 들으러갑니다,0
643,aespa,Black Mamba,,2022-06-30T10:48:11Z,9,개예쁘다 진짜️️️️️‍️‍,2
644,aespa,Drama,,2023-11-10T08:11:58Z,16,4세대 아이돌 비주얼 원탑 그룹인건 확실하다.,2
645,aespa,Drama,,2023-11-10T15:31:52Z,100,요즘 다 노래 짧게 나오는데 3분 넘는 곡이라 너무 좋아요 ㅠㅠㅠ,2
646,aespa,Girls,,2022-07-08T08:29:09Z,0,에스파 진짜 멋있다,2
647,aespa,Savage,,2021-10-27T16:14:45Z,1,미쳤다,2
648,aespa,Supernova,,2024-05-13T15:36:24Z,0,아니 아이디가 이미 카리나인 사람한테 댓글보니 종교급으로 빨고 잇네 ㅇㅈㄹ 일침충 ㅋㅋㅋㅋㅋ,0
649,aespa,Next Level,,2021-05-25T11:10:12Z,17,aespa 에스파 ‘Next Level’ — 8PM KST #2 Bugs (=) #4 FLO (=) #5 Genie (=) #6 MelOn 24Hits (=) *NEW PEAK,1
650,aespa,Next Level,,2021-05-26T14:13:28Z,0,공감,1
651,aespa,Supernova,,2024-05-16T03:32:43Z,2,처음엔 병맛같았는데 자꾸 생각나버려수수수수퍼노바,2
652,aespa,Supernova,,2024-05-13T12:09:40Z,0,내가 뭘본거지,0
653,aespa,Savage,,2021-10-22T13:28:12Z,8,Oh my gosh! Don&#39;t you know I&#39;m a savage? I&#39;m a killa 너를 깰 æ 아직도 가리고 환각을 펼친 너 팰라 we holler 두렵지 않아 너 너 hit you harder 날 밀어 넣어 deep fake on me 준비가 안된 무대로 몰아넣어 fake on me Got everybody mock up to me 수치를 느끼게 멘탈을 흔들어놔 싸늘한 관중 무너져 æ 더는 널 못 참아 say no (yeah yeah) 두고 봐 난 좀 savage 너의 dirty 한 play 더는 두고 볼 수 없어 나를 무너뜨리고 싶은 네 환각들이 점점 너를 구축할 이유가 돼 I&#39;m a savage 널 부셔 깨 줄게 oh I&#39;m a savage 널 짓밟아 줄게 oh Get me get me now get me get me now (zu zu zu zu) 지금 나를 잡아 아님 난 더 savage (zu zu zu zu) Get me get me now get me get me now (zu zu zu zu) 이젠 내가 너를 잡아 now I&#39;m a savage Gimme gimme now gimme gimme now (zu zu zu zu) 너의 말이 보여 네 약점 algorithm (zu zu zu zu) 김이 김이 나 김이 김이 나 (zu zu zu zu) MA æ SYNK 방해 말고 꺼져 savage (zu zu zu zu) Mmm everybody look at me 익숙하잖니 양보해 참아야만 돼 어른스럽게 I&#39;m lockеd up in the glass 난 놀고 싶은데 너무 끔찍한 기대 그런 환각 틀에 나를 가둬 놔 I&#39;m going 광야로 game in 물리쳐 교묘한 이간질 And my æ로부터 멀어지게 만들 회심찬 네 trick Wе gone 광야로 game in 베어버려 내 빛의 검 데미지를 입은 네게 인정사정 볼 것 없는 펀치 그것 봐? 난 좀 savage 너의 재생력을 막아 흐트러놔 빼놔 잊지 말아 여긴 바로 광야 너의 시공간은 내 뜻대로 make It break it I&#39;m a savage 널 부셔 깨 줄게 oh I&#39;m a savage 널 짓밟아 줄게 oh Get me get me now get me get me now (zu zu zu zu) 지금 나를 잡아 아님 난 더 savage (zu zu zu zu) Get me get me now get me get me now (zu zu zu zu) 이젠 내가 너를 잡아 now I&#39;m a savage Gimme gimme now gimme gimme now (zu zu zu zu) 너의 말이 보여 네 약점 algorithm (zu zu zu zu) 김이 김이 나 김이 김이 나 (zu zu zu zu) MA æ SYNK 방해 말고 꺼져 savage (zu zu zu zu) 위기에 빠진 날 지켜준 건 너였어 (My nævis we love you) My victory 하나의 synk dive 모두 네가 만들어준 기회란 거 I know your sacrifices oh (My nævis we love you) 알아 우린 반드시 네 기억들을 찾아줄게 우린 만나 꼭 부활 그다음 Savage Savage Yeah Get me get me now get me get me now (zu zu zu zu) 지금 나를 잡아 아님 난 더 savage (zu zu zu zu) Get me get me now get me get me now (zu zu zu zu) 이젠 내가 너를 잡아 now I&#39;m a savage Gimme gimme now gimme gimme now (zu zu zu zu) 너의 말이 보여 네 약점 algorithm (zu zu zu zu) 김이 김이 나 김이 김이 나 (zu zu zu zu) Ma æ synk 방해 말고 꺼져 savage (zu zu zu zu),2
654,aespa,Savage,,2021-12-22T19:58:15Z,21,No puedo de parar de escuchar este temazo  나는 이 멋진 노래를 듣는 것을 멈출 수 없다  I can&#39;t stop listening to this great song,2
655,aespa,Supernova,,2024-05-13T10:03:03Z,1,왜 갑자기 퇴보 한거지?.. 카리나 벌받은건가,0
656,aespa,Drama,,2024-08-10T13:05:18Z,0,뮤비에 돈을 얼마나 쳐들인거냐 ㄷㄷㄷ 너무 재밌음,2
657,aespa,Armageddon,,2024-05-27T12:42:06Z,325,아니 이건 유튜브가 아니라 칸으로 가야겠는데 …….. 다른건 모르겠고 어찌되었건 케이팝 아니 팝 역사에 한획을 그은것만은 확실하다….,2
658,aespa,Black Mamba,,2020-11-17T10:04:42Z,0,카리나 지젤 윈터 닝닝,2
659,aespa,Forever,,2021-02-05T13:36:02Z,30,리나 목소리 넘 좋다. 블맘때랑 또 다르네. 얼굴은 원래 예뻤는데 더 예뻐지는것같노~ 리나야 사랑해~~,2
660,aespa,Next Level,,2021-11-06T01:11:35Z,1,첫..구독..했어요,2
661,aespa,Supernova,,2024-09-21T04:13:10Z,2,심장이 뛰어요!,2
662,aespa,Girls,,2022-07-08T16:32:52Z,1,1200만 뷰로 가는 길,2
663,aespa,Black Mamba,,2020-11-17T09:36:48Z,3,난 왜이리 별로지ㅋㅋㅋㅋsm답지 않고 yg따라하다 실패한 느낌인데,0
664,aespa,Forever,,2021-02-07T13:10:47Z,5,에스엠 얼마나 다른 소속사 잘되는 모습이 부러웠음 이지경 까지 가냐......옷이라도 청순하게 입히지 분위기는 90년대 청순 컨셉인데 옷은 블랙맘바...,0
665,aespa,Spicy,,2023-05-08T09:12:23Z,0,에스파는 신이예요,2
666,aespa,Black Mamba,,2020-11-17T17:43:40Z,5,언제부터인가 많은 해외 분들이 K-POP에 관심을 많이 가져주시네요. 보기 좋습니다.(한국인들 댓글이 없어서 아쉽지만..) 항상 좋은 모습 기대할게요~! 에스파 흥하시길 바랍니다~!,2
667,aespa,Supernova,,2024-05-15T01:23:31Z,15,완전 에스파 초기 감성 노래..,2
668,aespa,Spicy,,2023-05-08T10:46:20Z,2,에스파가 광야를 버리면 이렇게 상큼해집니다.,2
669,aespa,Armageddon,,2024-05-27T10:43:19Z,2,나만 아마겟돈은 아쉬운것같은 느낌드나 노래가 너무 느리고 잔잔하다해야하나?? 임팩트가없네,0
670,aespa,Supernova,,2024-05-13T20:42:36Z,5,닝이가 제일 무섭다 지젤 혼자 생파하는데 벽부시고 들어가 불질러 버림 지젤 부들 부들,1
671,aespa,Next Level,,2021-05-28T02:30:57Z,1,노래 개좋음,2
672,aespa,Spicy,,2024-08-18T13:38:35Z,0,aespa의 우주침공 아이템 지금 바로 뽑으러 가자! 1회만 뽑아도 신비로운 우주 아이템 100% 획득 #우주침공 #에스파 #aespa #ZEPETO #제페토,2
673,aespa,Black Mamba,,2021-01-17T15:05:45Z,1,大好き️사랑해요️,2
674,aespa,Next Level,,2022-05-30T17:24:57Z,43,멋있어요! 에스파의 세계관은 MZ세대의 취향 저격인 거 같아요! 다 예쁘고 너무 잘 해요! 대박!,2
675,aespa,Armageddon,,2024-05-31T10:29:43Z,3,지젤 이부분 베네게세리트 같음. 존멋.. 듄이랑 콘스탄틴 너낌 오지는 뮤비퀄 미쳤다ㅠㅠ,2
676,aespa,Black Mamba,,2020-11-18T02:40:10Z,0,닝닝 아름다운 목소리를 가지고 있습니다,2
677,aespa,Welcome To MY World (Feat. nævis),,2024-06-24T16:47:16Z,4,하 이런 서늘한 분위기 너무너무너무너무 좋음 ㅜㅜㅜㅜㅜㅜ,2
678,aespa,Forever,,2021-12-04T23:40:18Z,6,진짜 너무 이뻐...,2
679,aespa,Drama,,2024-04-26T06:46:08Z,9,다들 모해 디엠하구시퍼,1
680,aespa,Savage,,2021-10-05T09:43:14Z,0,SM이 항상 그렇지 처음 들으면 이게 뭐지? 하다가 나중엔 이것만 듣고 있어,2
681,aespa,Drama,,2024-07-09T02:43:08Z,0,내가 왜 아가씨지???,1
682,aespa,Next Level,,2021-05-17T12:59:22Z,15,와 역시 스엠 ;;;;;; 진짜 곡 너무너무너무 잘뽑는다 개힙하고 트렌디해 ;; 한 곡에 멜로디 라인이 대체 얼마나 바뀌는거야 미래지향적 + 과거의 감성 둘 다 공존해서 오묘하고 너무너무 중독성 있음 개인적으로 도입부부터 너무 좋았다 지금은 너무 낯설다는 반응 있다해도 4 walls 처럼 나중에 재조명 받는거 아닌가 몰라,2
683,aespa,Armageddon,,2024-05-27T14:32:09Z,5,진짜 돈을 덕지덕지 바른 느낌임.. 그니까 내가 대기업을 좋아하는거야..,2
684,aespa,Next Level,,2021-05-17T10:18:07Z,0,@ GG. not BG,1
685,aespa,Girls,,2022-07-09T13:22:19Z,5,에스파이팅!!,2
686,aespa,Forever,,2021-02-05T13:30:39Z,55,걍 저 빤짝이 옷 말고 잠깐씩 비춰주는 사복스탈 옷 컨셉이 훨씬 더 이 노래에 잘 어울렸을 듯...,0
687,aespa,Spicy,,2023-05-08T10:08:27Z,1,넘 좋다,2
688,aespa,Next Level,,2021-05-18T16:49:25Z,1,너 한국인을 찾나??,0
689,aespa,Girls,,2022-07-08T07:13:32Z,3,우리 리나 앞머리 내리니까 진짜 이쁘다 ㅜㅠㅠ,2
690,aespa,Girls,,2022-07-08T10:37:45Z,5,돈도 많이 들인 티나고 비주얼도 좋고 다 좋은데; 이상하게 그만큼 안 끌린다... 왤까? 소녀시대랑 샤이니 엑소 동방신기 슈퍼주니어 레드벨벳 fx는 좋은데,0
691,aespa,Drama,,2023-11-16T12:20:54Z,0,아... 이건 ... 아.. 나 xx 일본풍이.. 취향은 아닌가보다 아... 진짜 아쉬워 솔찍 다른 표현도 있을 건대..,0
692,aespa,Armageddon,,2024-05-27T11:43:03Z,1,마스터피스,2
693,aespa,Girls,,2022-07-09T03:45:16Z,3,와 뭐 1세대 smp같다 가사도....,2
694,aespa,Black Mamba,,2020-12-10T09:04:06Z,0,와!! KDA!!!,2
695,aespa,Next Level,,2021-05-20T16:53:37Z,0,생각해 봤는데 뭔가 블랙맘바의 아이가 나비스 같다,1
696,aespa,Supernova,,2024-05-13T19:48:57Z,3,개떡같다 이게 케이팝이야? 이건 뭐 영어가 더 많아. 예전 2010년대 감성 까지만 들어줄만했지 점점 정체불명의 곡들이 케이팝으로 둔갑하고있다본다.,0
697,aespa,Supernova,,2024-07-08T12:19:32Z,0,클립이 사람을 혼란스럽게 했습니까?,0
698,aespa,Next Level,,2021-05-17T12:20:40Z,0,수만이 하고싶은거 다해 이건가.....ㅋㅋㅋㅋㅋ,1
699,aespa,Savage,,2021-10-05T09:52:51Z,0,노래방에서 부르면 ㄹㅇ 개쪽팔리겠는데,0
700,tripleS,Generation,,2022-10-29T16:25:01Z,0,노래 음청 좋네요,2
701,tripleS,Generation,,2022-10-27T15:44:34Z,0,기다리고 꿈꿔왔던 노래 파트 하나하나 너무 짜릿하다,2
702,tripleS,Generation,,2022-11-16T13:49:09Z,2,뮤비가 무대보다 나은 느낌이네요. 춤과 헤메코 좀더 신경썼음 좋겠네요. 무대영상에선 몰랐는데 유연이가 보이넹. 그리고 다음등장에도 낯이 익은 한 명. 데뷰하는구나 트리플에스 좋은곡 계속 나와서 잘되면 좋겠다. 가장중요한건 노래가 좋아야함,1
703,tripleS,Rising,,2023-02-13T09:37:31Z,3,생각보다 노래가 더 좋네;,2
704,tripleS,Generation,,2022-10-28T00:25:24Z,0,김나경!!,2
705,tripleS,Generation,,2024-05-16T01:00:49Z,1,그러니까 카리나가 파손하고 닝닝이가 불내고 윈터가 날라가니까 지젤이 복구시켜주는 내용인거지.,1
706,tripleS,Generation,,2022-11-10T02:59:29Z,1,현시간 조회수 1960만 +40만만 더하면 김치삼겹살 먹방간다,2
707,tripleS,Rising,,2023-03-05T06:18:15Z,1,좋아요도 부탁해요,2
708,tripleS,Generation,,2022-11-01T15:37:12Z,22,노래 너무 좋아용~,2
709,tripleS,Rising,,2023-03-03T08:29:50Z,2,오 좋다,2
710,tripleS,Generation,,2022-11-12T11:24:44Z,2,지금 몇십장 밖에 팔지 못한거 같던데 ㅠ,0
711,tripleS,Rising,,2023-02-14T00:32:11Z,4,Wow  Triple S 너무 사랑해🫶,2
712,tripleS,Generation,,2022-11-01T14:44:11Z,15,오오 노래 좋고 컨셉 좋고 비주얼 좋고 뜰일만 남았다아ㅏㅏ,2
713,tripleS,Generation,,2022-11-10T10:41:56Z,3,2020만 ㅊㅋ,2
714,tripleS,Rising,,2023-02-13T11:20:40Z,2,코토네랑 연지는 이 프로젝트가 시작한 후에 공개가 되어서 이 노래로는 활동 안해요,1
715,tripleS,Rising,,2023-02-21T12:36:21Z,28,전체적으로 다 좋음 신인이니까 실력적인부분은 아직 부족할 수 있는거고다음 컴백때 표정이나 무대할 때 디테일 전체적인실력 단단히 갖춰서 나오면 진짜 좋을듯 1위 후보도 했고 다음컴백 때 좋은곡뽑아서 실력 단단히 갖춰서 나오면 진짜 대박날듯 특히 유빈이 진짜 잘함 중심멤으로 잡고가도 좋을듯,1
716,tripleS,Rising,,2023-02-13T11:31:49Z,2,트리플에스 Rising 노래 너무 좋네요. 진짜 귀에 계속 맴돌고 빠져듭니다!,2
717,tripleS,Generation,,2023-01-08T08:27:29Z,222,아 진짜 곡이 너무 너무 너무 너무 너무 좋아서 뭐라 할 말이 없네... 진짜 이런 곡은 처음이야. 곡이 짧지만 짧지 않은 느낌,2
718,tripleS,Generation,,2022-11-23T11:53:38Z,2,노래조타,2
719,tripleS,Generation,,2023-10-15T12:16:28Z,2,김유연,1
720,tripleS,Generation,,2022-11-19T01:33:35Z,248,뮤비도 저렴하게 잘 찍었어 괜히 세트장 소품에 돈 쓴거보다 이게 감성도 있고 예쁨,2
721,tripleS,Rising,,2023-02-15T13:17:39Z,9,티저 나올때부터 기대했는데 역시 너무 좋음.. 제너레이션도 그렇고 노래를 너무 잘 뽑는듯ㅜㅜㅜㅜㅜㅜ,2
722,tripleS,Generation,,2022-11-18T10:23:54Z,549,조회수는 사실 프로모 돌리는거라 의미없고 좋아요수를 봐야함ㅇㅇ 제너레이션 20만대 어텐션 120만대 그럼에도 불구하고 신인치고 엄청 잘나온건 마즘,1
723,tripleS,Rising,,2023-02-21T11:35:24Z,2,@-se1do 피프티피프티 노래진짜좋은데 더 알려졌으면 ㅜ,1
724,tripleS,Rising,,2023-02-14T05:46:39Z,3,너무 좋아 ㅠㅠ 지금부터 팬이 될 거야,2
725,tripleS,Rising,,2023-02-27T15:19:53Z,0,백프로 해체!!!,0
726,tripleS,Generation,,2022-11-08T03:53:11Z,1,안녕하세요 음악이 아름답습니다,2
727,tripleS,Generation,,2022-10-29T12:38:54Z,36,이 정도 퀄리티의 앨범을 두번 만들어서 두번 데뷔시켜야 하는 모드하우스에게 박수를,2
728,tripleS,Generation,,2022-12-04T07:45:09Z,1,노래 하나는 기가막히게 잘 뽑았네,2
729,tripleS,Rising,,2023-02-13T09:04:46Z,0,너무너무 좋네요!!@,2
730,tripleS,Rising,,2023-02-16T15:47:37Z,0,랄랄라 ~,2
731,tripleS,Rising,,2023-08-16T12:28:26Z,1,0:22에 나온 오른쪽 남학생 잘생겼다. 소속사는 뭐하냐 빨리 스카웃 해라!!!!!!!!!!,2
732,tripleS,Generation,,2022-11-08T07:23:53Z,9,노래 중독성 미침 ㅋㅌㅋ,2
733,tripleS,Rising,,2023-02-17T01:56:40Z,7,노래 너무 좋아요 ㅠㅠㅠㅠㅠ미치겠네 ㅠㅠ,2
734,tripleS,Generation,,2022-10-28T06:54:55Z,3,노래 좋다,2
735,tripleS,Generation,,2022-10-31T03:19:18Z,11,노래와 느낌이 되게 죠아용,2
736,tripleS,Generation,,2022-11-14T11:25:20Z,4,3000만 금방 되겠네.ㅋ,2
737,tripleS,Rising,,2023-02-13T10:35:46Z,1,뭔가 좋은데 한번만 듣고는 모르겠다,0
738,tripleS,Generation,,2022-10-31T11:43:07Z,0,당신은 멋진 청바지를 만들고 있습니다?,0
739,tripleS,Generation,,2022-10-27T17:09:00Z,5,4세대 아이돌 중에서 한국 10대의 키치함이 제일 잘 느껴지는 그룹인듯 외국의 키치함을 전부 덜어내고 지금 한국의 감성을 그대로 담았네 뮤비를 보면서 타 그룹의 카핏캣안무인가 했는데 말그대로 10대가 가장 선호하는 아이돌 안무를보고 틱톡영상을 찍는 현상을 그대로 묘사했다고 느낌,2
740,tripleS,Generation,,2023-01-14T10:10:50Z,2,진짜 아무생각 없이 멍떄리면서 혼자 부르고 있었음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
741,tripleS,Generation,,2022-12-22T17:25:19Z,2,노래 몹시 좋다,2
742,tripleS,Generation,,2022-11-17T10:12:16Z,8,@ I&#39;m Stay you hurt my feelings like that,1
743,tripleS,Rising,,2024-03-11T13:23:53Z,0,⁠@ 틀렸다. 뉴진스와 같은 세대지만 낮과 밤처럼 서로 반대라는 의미에서 비교된다. 그들은 서로 비슷하지도 않다.,2
744,tripleS,Rising,,2023-07-23T09:23:08Z,1,이달소 때부터 감각적이게 잘찍지 않음??,2
745,tripleS,Rising,,2023-02-13T13:48:33Z,4,패딩이 무대의상인 아이돌 첨 봐 진짜 K-고딩같은 검은색 패딩이 되게 왜 오히려 팀색이랑 잘 맞아보이지 겨울인데 따뜻하겠다 너네..ㅎ,2
746,tripleS,Rising,,2023-02-13T09:39:32Z,3,와 노래 좋다...,2
747,tripleS,Rising,,2023-02-15T03:22:53Z,6,천만,2
748,tripleS,Rising,,2023-02-26T12:08:46Z,1,유행이라는게 돌고 도는구나....90년대 인줄....,1
749,tripleS,Generation,,2023-02-26T11:11:04Z,3,노래 ㄹㅇ 좋다,2
